n,m,xi,b,b_direct,b_discrepancy,source_peak,source_bound,source_ratio,y_over_m,H_ratio,lower_clock_ratio,upper_clock_ratio,moment_error
4096,4,6.418556006069384e-05,0.9997426548839745,0.9997426548827661,1.2083667400020204e-12,0.0019561290553683766,1626.9988848034532,1.202292806491188e-06,6.42714510508754e-05,1.1494104953415358,2.002315847758882,0.0001285115155232087,5.293543381412746e-13
4096,4,0.0002054929248056811,0.9991762737196163,0.9991762737138288,5.7874816050684785e-12,0.001954331637689743,291.9920868921323,6.693097948273209e-06,0.00020570965162095676,1.1487603801589525,2.002031657638656,0.0004113188177748412,1.70174985214544e-12
4096,4,0.0006578947368421052,0.9973646009283108,0.9973646009250388,3.2720492981752614e-12,0.0019485920930241553,53.445881942583256,3.64591624686355e-05,0.0006579921798000987,1.1466827145407141,2.0011228945376915,0.00131566265255601,5.4427573559223674e-12
4096,8,5.960464477539063e-08,0.9999997600619948,0.9999997600375536,2.444111579791297e-11,0.005893864203263264,55564659.85376855,1.0607217283025491e-10,5.980906314229068e-08,1.341323319359336,2.0063693056375462,1.1958892262271785e-07,2.0216033708164716e-15
4096,8,1.9082692081079716e-07,0.9999992318279602,0.9999992318143995,1.3560708111981512e-11,0.005893857606368657,9717024.11025434,6.065496534220689e-10,1.9148132479075523e-07,1.34132261307152,2.006369038999628,3.828691526606758e-07,6.479625863642369e-15
4096,8,6.109408728691073e-07,0.9999975406646278,0.9999975406681187,3.4909852786313422e-12,0.005893836482435305,1701669.4335557239,3.4635613511137925e-09,6.130354585703139e-07,1.341320351863424,2.0063681853474455,1.2257715815790155e-06,2.075943583701445e-14
4096,8,1.955954372455339e-06,0.9999921263445638,0.9999921263438409,7.228662113334394e-13,0.005893768854508784,298741.80485390034,1.9728637769297575e-08,1.9626549749504546e-06,1.34131311254365,2.0063654523518513,3.924351603418261e-06,6.64329702360078e-14
4096,8,6.262074902863491e-06,0.999974792307224,0.9999747922897768,1.7447154831984335e-11,0.00589355234591843,52677.215735664926,1.1188048311991973e-07,6.283472786531432e-06,1.3412899359340604,2.0063567026450735,1.2563877277885078e-05,2.1266322036694874e-13
4096,8,2.004831127008725e-05,0.9999192981442352,0.9999192981454144,1.1791678744543788e-12,0.005892859247512025,9360.17263426945,6.295673678001512e-07,2.0116260042458577e-05,1.3412157390321309,2.0063286910961207,4.0222695712078e-05,6.796785356755208e-13
4096,8,6.418556006069384e-05,0.9997416467774078,0.9997416467656421,1.1765699525767559e-11,0.005890640907422972,1685.3031556316619,3.495300467300866e-06,6.439738739322682e-05,1.340978235797994,2.00623902139634,0.00012876331045874533,2.183142555622908e-12
4096,8,0.0002054929248056811,0.9991730485131964,0.9991730485019161,1.128031001940144e-11,0.005883545401586652,310.2008090452798,1.8966892509709202e-05,0.00020611255667804038,1.3402182832311604,2.005952047647706,0.0004121242646705416,6.973532862275533e-12
4096,8,0.0006578947368421052,0.9973542987245428,0.9973542987152086,9.334200079536004e-12,0.0058608963939927915,59.130791237489,9.911750327259236e-05,0.0006592791756977698,1.3377896059538272,2.005034391761651,0.0013182343141102243,2.2243540342969936e-11
4096,1984,5.960464477539063e-08,0.999876141365238,0.9998761412970367,6.820122244732829e-11,1887.5969288688264,86582560.23691042,2.180112165433678e-05,1.8778918512325078e-06,1.5321571450327678,62.99266582978371,3.754655246444253e-06,4.019284904899223e-13
4096,1984,1.9082692081079716e-07,0.9996036539368407,0.999603653861044,7.579670224799884e-11,1879.126859137797,19405440.626934223,9.683505235792586e-05,6.011358406611718e-06,1.532131818742679,62.97652821900107,1.2017614670101849e-05,1.2434497875801753e-12
4096,1984,6.109408728691073e-07,0.9987330532312465,0.9987330531631926,6.805389585196053e-11,1852.0669908109182,4727837.7532777265,0.0003917365796926751,1.9237482404407377e-05,1.5320507819363047,62.92494502432454,3.84433973517587e-05,4.137579168173033e-12
4096,1984,1.955954372455339e-06,0.9959639021651803,0.9959639020922566,7.292366710487386e-11,1766.0183835340088,1243961.9255612837,0.0014196723768190652,6.150641326823492e-05,1.5317918132445918,62.76063545790584,0.0001227566992354639,1.2937206861352024e-11
4096,1984,6.262074902863491e-06,0.9872799171397663,0.9872799170894666,5.029965333136488e-11,1496.3967298275863,347914.7361375993,0.004301044406569102,0.0001960714402787488,1.5309675184206095,62.24300169952045,0.00038976789806568417,3.936762027478835e-11
4096,1984,2.004831127008725e-05,0.9612132334106513,0.9612132333823098,2.834155132802607e-11,998.9383061725306,101576.11813266006,0.009834381590246449,0.0006193666928631903,1.5283759960588246,60.667003795332114,0.0012162465922221208,5.404388048191322e-11
4096,1984,6.418556006069384e-05,0.8922094280187519,0.8922094280350734,1.632149970731689e-11,797.1293852087696,30487.612944766763,0.026146008434733747,0.0019054221689098077,1.520515723498104,56.31872614251546,0.003614616973147367,-2.0463630789890885e-12
4096,1984,0.0002054929248056811,0.7568653627426146,0.7568653626771891,6.542555386346294e-11,529.7387828211072,9305.309552700133,0.05692865775404454,0.005493551709978891,1.498691428630382,46.864795642915816,0.0096284053579051,-5.354650056688115e-11
4096,1984,0.0006578947368421052,0.5948537133937168,0.594853713352137,4.157985067365644e-11,259.6361991315449,2867.4759829209265,0.09054520445087356,0.014115565048623374,1.4468907296358633,33.23348747156678,0.02184976165126021,2.7193891583010554e-10
4096,2047,5.960464477539063e-08,0.9244932544825374,0.9244932544829574,4.199973702156967e-13,1198074.289891382,87571491.2713932,0.01368109955074791,5.863760611926827e-05,1.5318331565709964,1891.6300389700946,0.00011274992979885129,5.805078640008787e-13
4096,2047,1.9082692081079716e-07,0.8027262476273286,0.8027262476275558,2.2726265314076954e-13,875298.624849755,19714332.449075334,0.04439910035557959,0.00017361060917315917,1.5311288013675761,1628.7038607463267,0.0003108004833497797,1.5053513990892498e-12
4096,2047,6.109408728691073e-07,0.6223362046769739,0.6223362046779424,9.68447544380524e-13,355300.9372567269,4824319.840394369,0.073647881776363,0.000460258928612066,1.5293732854748965,1166.9537411582385,0.0007129393016573254,2.9753977059954195e-12
4096,2047,1.955954372455339e-06,0.5213421745149845,0.5213421745188267,3.842148821320279e-12,114034.29653192118,1274097.9921627843,0.08950198276221101,0.001051002191350179,1.5257583292589818,702.142997126051,0.0013733569790940077,3.4017233474514796e-12
4096,2047,6.262074902863491e-06,0.5000465123091846,0.5000465123131193,3.934630399271555e-12,38278.382464516275,357327.67327592004,0.1071240358004923,0.002141540398482967,1.5190960429563916,397.83941018105685,0.0024912845852541328,-7.077005648170598e-12
4096,2047,2.004831127008725e-05,0.4924068753874737,0.49240687539649386,9.020173497020778e-12,12142.63006050982,104516.20141525044,0.11617940468642055,0.004099694077256337,1.5071698824384667,223.0598176459599,0.004471883002312711,-3.552713678800501e-12
4096,2047,6.418556006069384e-05,0.48442966718629016,0.4844296670994197,8.687045527366877e-11,3836.4466655861966,31405.905210311048,0.12215685680432581,0.007589973837801775,1.4860288165945577,124.77687892848067,0.008008359835588702,-5.155698090675287e-11
4096,2047,0.0002054929248056811,0.4716504125004168,0.4716504126983452,1.979283958952749e-10,1171.0926359230855,9592.096926612207,0.12208932466831306,0.013776555988758344,1.4489228061812052,69.75852020878635,0.014331937236118936,8.105871529551223e-11
4096,2047,0.0006578947368421052,0.4493788936482846,0.449378893465763,1.8252160893794667e-10,360.24469351466064,2957.013304315692,0.12182721430062282,0.024652809416275796,1.3848263593375834,38.998649478167216,0.025640137723975817,1.5643308870494366e-10
4096,2048,5.960464477539063e-08,0.802145257698412,0.8021452576973525,1.0595968547022494e-12,2953191.732778247,87587188.58940086,0.03371716549348885,0.00010897004636218276,1.5315251462635542,3279.3301366885344,0.00019546329624803294,8.080203173221889e-13
4096,2048,1.9082692081079716e-07,0.5899586786171396,0.5899586786154538,1.6857626405908377e-12,1554338.2710021082,19719235.493871227,0.07882345497041197,0.00028820903532931515,1.5304271670225003,2311.9342068036185,0.0004411792016126188,1.917466185830108e-12
4096,2048,6.109408728691073e-07,0.47340872342218476,0.4734087234206066,1.57818202950466e-12,357624.97862516687,4825851.302094634,0.07410609159671823,0.0006435268717468437,1.528251544654481,1315.9605955864351,0.0008039736237485796,3.157030192824095e-12
4096,2048,1.955954372455339e-06,0.4884259715676209,0.48842597157048395,2.8630431359033537e-12,132248.8311807367,1274576.3424263005,0.10375905057910151,0.0012681672049813667,1.524430551585512,719.5775145314918,0.001407458032944723,3.7125857943465235e-12
4096,2048,6.262074902863491e-06,0.4932898914167928,0.4932898914314361,1.4643286583293502e-11,40645.21933285143,357477.0849765283,0.11370020916311369,0.002371375136398577,1.5176938371064934,400.2139229834212,0.0025061538691677774,-8.611777957412414e-12
4096,2048,2.004831127008725e-05,0.49061579685826007,0.4906157968612135,2.9534152901078414e-12,12497.51600531551,104562.86940386298,0.11952154791243517,0.004334785578956269,1.5057412343969507,223.4329252760151,0.004479363030255375,-2.3021584638627246e-12
4096,2048,6.418556006069384e-05,0.4839106292716304,0.4839106292560018,1.562860951764833e-11,3828.610869221952,31420.481278018106,0.12185080283606169,0.007826571206460745,1.484601131566819,124.8386361243095,0.008012323501380645,-5.5138116294983774e-11
4096,2048,0.0002054929248056811,0.47149318158554593,0.4714931814283645,1.5718143453469224e-10,1186.8512554828815,9596.649107150493,0.12367350751613444,0.014011855261388345,1.4475207903640033,69.7689987640711,0.014334090062701506,8.549250196665525e-11
4096,2048,0.0006578947368421052,0.44932984131838666,0.4493298420771623,7.587756534199741e-10,361.173923645029,2958.4345316394183,0.12208278391237011,0.024883740085114875,1.3834811514323822,39.00045020527622,0.025641321633975166,1.0959411156363785e-10
